_id,ltable_id,rtable_id,title_affine_score,title_lev_dist_score,title_lev_sim_score,title_jaro_score,title_jaro_winkler_score,title_needleman_wunsch_score,title_smith_waterman_score,title_jaccard_score,title_cosine_score,title_overlap_coeff_score,title_dice_score,title_monge_elkan_score,author_lev_dist_score,author_lev_sim_score,author_jaro_score,author_jaro_winkler_score,author_needleman_wunsch_score,author_smith_waterman_score,author_jaccard_score,author_cosine_score,author_overlap_coeff_score,author_dice_score,author_monge_elkan_score,publisher_affine_score,publisher_lev_dist_score,publisher_lev_sim_score,publisher_jaro_score,publisher_jaro_winkler_score,publisher_needleman_wunsch_score,publisher_jaccard_score,publisher_cosine_score,publisher_overlap_coeff_score,publisher_dice_score,publisher_monge_elkan_score,year_rel_diff,year_abs_norm,month_rel_diff,month_abs_norm,pages_rel_diff,pages_abs_norm,gold
5662808,4099,2779,30,14,0.72,0.7817139090309823,0.8690283454185894,27,32,0.5409836065573771,0.7046843459023204,0.7674418604651163,0.7021276595744681,0.9312661498708011,15,0.11764705882352944,0.50359477124183,0.50359477124183,-3,2,0,0,0,0,0.6158730158730157,-9,29,0.09375,0.4035984848484849,0.4035984848484849,-18,0,0,0,0,0.6052287581699347,0.0004998750312421895,0.9995002498750625,0.3157894736842105,0.7272727272727273,0.5543859649122806,0.5659340659340659,0
2158856,1530,12,16,3,0.8571428571428572,0.9348370927318296,0.9609022556390977,16,16,0.6296296296296297,0.7735267838285932,0.8095238095238095,0.7727272727272727,0.9091787439613527,28,0.1515151515151515,0.4554188501556922,0.4554188501556922,-9,2,0,0,0,0,0.5989417989417989,1.5,23,0.1785714285714286,0.5317460317460317,0.5317460317460317,1,0,0,0,0,0.6427350427350427,0.006485407832377151,0.9935355544505221,0.6666666666666666,0.5,0.0759493670886076,0.926829268292683,0
5969932,4348,3425,46,16,0.7681159420289855,0.7440538989764377,0.7440538989764377,42,47,0.6125,0.7624670040096094,0.8305084745762712,0.7596899224806202,0.9562962962962964,24,0.1428571428571429,0.43253968253968256,0.43253968253968256,0,3,0,0,0,0,0.43185185185185176,4,0,1,1,1,4,1,1,1,1,1,0.0015026296018031556,0.9984984984984985,0.2,0.8181818181818181,0.013245033112582781,0.9868421052631579,0
2800258,1971,1299,11.5,10,0.6296296296296297,0.8765432098765432,0.9259259259259259,7,17,0.5483870967741935,0.7242243488319184,0.8947368421052632,0.7083333333333334,0.9789473684210527,40,0.14893617021276595,0.4506865108479195,0.4506865108479195,-11,4,0,0,0,0,0.6179211469534053,-5.5,26,0.0714285714285714,0.42698412698412697,0.42698412698412697,-11,0,0,0,0,0.43851851851851836,0,1,0.2857142857142857,0.75,0.920388349514563,0.36968085106382975,0
5881313,4274,2719,11,9,0.64,0.88,0.928,7,16,0.5517241379310345,0.7257747386024231,0.8888888888888888,0.7111111111111111,0.9777777777777779,10,0.4444444444444444,0.5967592592592593,0.7580555555555556,5,6,0.15625,0.2711630722733202,0.29411764705882354,0.2702702702702703,0.7088888888888889,-2.5,19,0.09523809523809523,0.3650793650793651,0.3650793650793651,-5,0,0,0,0,0.6388888888888886,0.0005008765339343851,0.99949924887331,1.6666666666666667,0.09090909090909094,0.6945975744211687,0.4844517184942717,0
2708222,1907,348,66.5,12,0.8588235294117648,0.9529411764705883,0.971764705882353,61,73,0.8488372093023255,0.9197135509891196,0.9733333333333334,0.9182389937106918,0.9683269476372921,30,0.620253164556962,0.7781796262808921,0.8669077757685353,19,31,0.9074074074074074,0.9518601451101188,0.98,0.9514563106796117,0.9906721536351165,26,1,0.962962962962963,0.9176163342830009,0.9505698005698006,26,0.8125,0.8965517241379312,0.896551724137931,0.896551724137931,0.9793103448275863,0,1,0,1,0,1,1
5781754,4198,3455,61,1,0.9838709677419355,0.9455314648334214,0.9673188789000529,61,61,0.9090909090909091,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.990625,0,1,1,1,14,14,1,1,1,1,1,34,0,1,1,1,34,1,1,1,1,1,0,1,0,1,0,1,1
558883,401,1586,4.5,2,0.75,0.9166666666666666,0.95,4,5,0.5,0.6708203932499369,0.75,0.6666666666666666,0.95,1,0.9285714285714286,0.9761904761904763,0.9857142857142858,12,13,0.7222222222222222,0.8391463916782737,0.8666666666666667,0.8387096774193549,0.9748148148148149,0.5,15,0.34782608695652173,0.6859903381642511,0.7801932367149758,-6,0.2,0.36181361349331637,0.5454545454545454,0.3333333333333333,0.6773333333333332,0.0024968789013732834,0.9975062344139651,1.6,0.11111111111111116,0,1,0
4309856,3074,2309,17,13,0.6486486486486487,0.8828828828828829,0.9297297297297297,11,24,0.5853658536585366,0.7536891516255934,0.9230769230769231,0.7384615384615385,0.9846153846153847,0,1,1,1,11,11,1,1,1,1,1,11.5,10,0.5833333333333333,0.832010582010582,0.8992063492063492,11,0.32432432432432434,0.4907164920657185,0.5217391304347826,0.4897959183673469,0.8136752136752141,0,1,0,1,0,1,0
5829098,4232,3605,37,58,0.4629629629629629,0.7969135802469136,0.8375308641975309,31,42,0.5234375,0.6887116618512475,0.7362637362637363,0.6871794871794872,0.9258454106280188,43,0.17307692307692313,0.5795546558704454,0.5795546558704454,-6,6,0.033707865168539325,0.0657793514480272,0.075,0.06521739130434782,0.7127777777777782,15,0,1,1,1,15,1,1,1,1,1,0.00099601593625498,0.9990044798407167,1.2727272727272727,0.2222222222222222,0.2777777777777778,0.7560975609756098,0
2899734,2039,1365,52,31,0.6868686868686869,0.8956228956228957,0.9373737373737374,37,68,0.717391304347826,0.8436614877321074,0.9705882352941176,0.8354430379746836,0.919691969196919,19,0.6041666666666667,0.8680555555555555,0.9208333333333333,10,29,0.9393939393939394,0.9692233691951199,1,0.96875,0.992,5,0,1,1,1,5,1,1,1,1,1,0,1,0.2222222222222222,0.8,0,1,1
1771904,1254,532,55.5,32,0.6404494382022472,0.734466656938567,0.7610199912447103,52,57,0.5486725663716814,0.7088608185890365,0.7294117647058823,0.7085714285714285,0.8906172839506166,25,0.2647058823529411,0.543355119825708,0.543355119825708,2,6,0,0,0,0,0.627777777777778,11,10,0.5833333333333333,0.8284743722050223,0.8970846233230134,9,0.34285714285714286,0.5135525910130956,0.5714285714285714,0.5106382978723404,0.8042735042735045,0.0029955067398901645,0.9970089730807578,1,0.33333333333333337,0.27586206896551724,0.7575757575757576,0
131749,95,36,29,0,1,1,1,29,29,1,1,1,1,1,0,1,1,1,23,23,1,1,1,1,1,3.5,8,0.4285714285714286,0.5373015873015873,0.5373015873015873,2,0.2727272727272727,0.43301270189221935,0.5,0.42857142857142855,0.7541666666666667,0.002484472049689441,0.9975186104218362,0.9090909090909091,0.375,0,1,0
6494114,4759,2496,46.5,15,0.7794117647058824,0.9086134453781513,0.9451680672268907,41,53,0.6282051282051282,0.7745644098378818,0.8448275862068966,0.7716535433070866,0.9088888888888892,43,0.12244897959183676,0.5911564625850341,0.5911564625850341,-9,16,0.1891891891891892,0.3222864788612916,0.3783783783783784,0.3181818181818182,0.809009009009009,6,0,1,1,1,6,1,1,1,1,1,0.00049813200498132,0.9995019920318725,1.2,0.25,0.2002200220022002,0.8180000000000001,0
6271310,4573,2316,29.5,2,0.9393939393939394,0.9797979797979798,0.9878787878787879,29,31,0.8378378378378378,0.9121593238215745,0.9393939393939394,0.9117647058823529,0.9657142857142859,19,0.4571428571428572,0.5581986640810169,0.5581986640810169,-2,10,0.3333333333333333,0.5280200004832999,0.7368421052631579,0.5,0.9368421052631579,-4,27,0.06896551724137934,0.47371445856019356,0.47371445856019356,-8,0,0,0,0,0.6158730158730157,0.0025131942699170647,0.9974899598393574,1.6666666666666667,0.09090909090909094,0.03076923076923077,0.9696969696969697,0
4812157,3465,3248,26.5,16,0.6734693877551021,0.8025902668759812,0.8815541601255887,21,23,0.5614035087719298,0.722806322324201,0.8,0.7191011235955056,0.8836601307189544,16,0,0.42321428571428577,0.42321428571428577,-2,2,0,0,0,0,0.5638888888888887,-1.5,8,0.19999999999999996,0.5333333333333333,0.58,-3,0.05555555555555555,0.1091089451179962,0.14285714285714285,0.10526315789473684,0.7015873015873015,0.005979073243647235,0.9940387481371088,0.6666666666666666,0.5,0.8901734104046243,0.384,0
4646712,3337,505,31,0,1,1,1,31,31,1,1,1,1,1,16,0.4666666666666667,0.8222222222222223,0.8933333333333334,-2,14,0.7272727272727273,0.8528028654224417,1,0.8421052631578947,0.9500000000000001,5,0,1,1,1,5,1,1,1,1,1,0,1,0,1,0,1,1
